requestid,boro,yr,m,d,hh,mm,vol,segmentid,wktgeom,street,fromst,tost,direction
11693,Queens,2013,5,19,5,15,31,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,WB
11693,Queens,2013,5,19,5,30,35,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,WB
11693,Queens,2013,5,19,5,45,33,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,WB
11693,Queens,2013,5,19,6,0,48,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,WB
11693,Queens,2013,5,19,6,15,48,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,WB
11693,Queens,2013,5,19,6,30,51,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,WB
11693,Queens,2013,5,19,6,45,60,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,WB
11693,Queens,2013,5,19,7,0,60,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,WB
11693,Queens,2013,5,19,7,15,78,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,WB
11693,Queens,2013,5,19,7,30,98,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,WB
11693,Queens,2013,5,19,7,45,115,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,WB
11693,Queens,2013,5,19,8,0,101,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,WB
11693,Queens,2013,5,19,8,15,92,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,WB
11693,Queens,2013,5,19,8,30,111,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,WB
11693,Queens,2013,5,19,8,45,126,172079,POINT (1060029.1 191032),LINDEN BLVD,CROSS IS PKWY,CROSS IS PKWY,WB
28820,Brooklyn,2018,7,21,16,30,3,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,16,45,7,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,17,0,9,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,17,15,2,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,17,30,7,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,17,45,10,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,18,0,9,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,18,15,19,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,18,30,17,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,18,45,12,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,19,0,21,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,19,15,22,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,19,30,29,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,19,45,29,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,20,0,39,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,20,15,29,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,20,30,18,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,20,45,34,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,21,0,24,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,21,15,33,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,21,30,16,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,21,45,23,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,22,0,16,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,22,15,21,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,22,30,12,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,22,45,14,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,23,0,9,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,23,15,7,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,23,30,16,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,21,23,45,19,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,22,0,0,4,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,22,0,15,16,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,22,0,30,13,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,22,0,45,6,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,22,1,0,11,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,22,1,15,6,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,22,1,30,10,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,22,1,45,5,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
28820,Brooklyn,2018,7,22,2,0,4,17653,POINT (978487.2868811672 170673.1332568393),SENATOR STREET,4 Avenue,5 Avenue,EB
27786,Brooklyn,2018,3,16,6,0,15,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,6,15,16,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,6,30,13,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,6,45,30,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,7,0,34,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,7,15,41,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,7,30,41,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,7,45,56,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,8,0,84,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,8,15,60,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,8,30,55,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,8,45,42,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,9,0,51,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,9,15,52,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,9,30,51,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,9,45,57,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,10,0,55,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,10,15,57,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,10,30,48,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,10,45,67,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,11,0,60,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,11,15,56,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,11,30,67,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,11,45,63,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,12,0,71,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,12,15,89,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,12,30,59,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,12,45,59,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,13,0,72,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,13,15,82,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,13,30,69,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,13,45,93,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,14,0,91,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,14,15,85,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,14,30,110,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,14,45,115,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,15,0,95,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,15,15,114,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,15,30,84,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,15,45,94,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,16,0,106,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,16,15,80,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,16,30,70,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,16,45,87,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,17,0,83,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,17,15,92,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,17,30,87,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,17,45,82,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,18,0,83,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,18,15,79,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,18,30,70,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,18,45,90,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,19,0,80,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,19,15,86,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,19,30,93,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,19,45,87,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,20,0,70,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,20,15,88,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,20,30,88,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,20,45,101,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,21,0,81,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,21,15,67,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,21,30,65,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,21,45,61,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,22,0,90,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,22,15,62,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,22,30,62,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,22,45,68,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,23,0,82,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,23,15,59,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,23,30,74,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,16,23,45,72,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,0,0,75,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,0,15,64,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,0,30,55,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,0,45,70,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,1,0,56,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,1,15,68,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,1,30,52,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,1,45,41,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,2,0,58,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,2,15,53,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,2,30,50,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,2,45,47,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,3,0,34,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,3,15,43,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,3,30,50,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,3,45,33,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,4,0,30,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,4,15,23,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,4,30,20,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,4,45,19,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,5,0,26,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
27786,Brooklyn,2018,3,17,5,15,21,31144,POINT (997587.4157372512 200034.90347497084),UNION AVENUE,Crosstown Line,Brooklyn Queens Ep Et 32 B Wb,SB
18156,Bronx,2014,9,13,8,15,88,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,8,30,82,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,8,45,89,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,9,0,88,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,9,15,86,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,9,30,88,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,9,45,88,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,10,0,99,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,10,15,96,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,10,30,125,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,10,45,119,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,11,0,110,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,11,15,123,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,11,30,127,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,11,45,116,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,12,0,133,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,12,15,117,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,12,30,144,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,12,45,148,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
18156,Bronx,2014,9,13,13,0,132,261800,POINT (1003724.0274535528 235773.94606255955),MAJOR DEEGAN EXPWY ET 3 NB,East 138 Street,Jerome Avenue Line,NB
